X_mm,Z_mm,path_index
-121.354,102.011,2
-121.365,102.032,2
-121.741,102.822,2
-121.747,102.837,2
-122.021,103.600,2
-122.273,104.346,2
-122.279,104.363,2
-122.555,105.190,2
-122.564,105.217,2
-122.568,105.230,2
-122.821,106.000,2
-123.066,106.760,2
-123.067,106.764,2
-123.343,107.625,2
-123.345,107.631,2
-123.346,107.633,2
-123.620,108.400,2
,,
-183.081,151.436,3
-183.349,151.836,3
-183.749,152.172,3
-184.400,152.362,3
-185.150,152.153,3
-185.195,152.148,3
-185.228,152.130,3
-185.306,152.079,3
-185.525,151.945,3
-185.942,151.632,3
-185.976,151.607,3
-185.986,151.600,3
-185.993,151.593,3
-186.003,151.585,3
-186.040,151.585,3
-186.789,151.589,3
-186.792,151.589,3
-186.813,151.605,3
-186.813,151.605,3
-186.862,151.645,3
-187.476,152.093,3
-187.600,152.168,3
-188.400,152.371,3
-189.037,152.155,3
-189.437,151.811,3
-189.704,151.411,3
-189.708,151.400,3
-187.245,151.400,3
-187.224,151.400,3
-186.875,151.400,3
-183.753,151.400,3
-183.470,151.400,3
-183.068,151.400,3
-183.081,151.436,3
,,
-127.350,52.381,4
-127.303,52.451,4
-127.113,52.691,4
-126.845,53.030,4
-126.771,53.114,4
-126.750,53.146,4
-126.727,53.166,4
-126.695,53.221,4
-126.400,53.607,4
-126.176,53.984,4
-126.174,53.986,4
-126.173,53.988,4
-125.760,54.731,4
-125.751,54.754,4
-125.735,54.774,4
-125.723,54.810,4
-125.557,55.120,4
-125.363,55.485,4
-125.333,55.529,4
-125.318,55.564,4
-124.929,56.313,4
-124.919,56.343,4
-124.899,56.371,4
-124.888,56.420,4
-124.761,56.694,4
-124.603,57.037,4
-124.563,57.101,4
-124.547,57.146,4
-124.143,57.925,4
-124.129,57.973,4
-124.095,58.007,4
-124.066,58.095,4
-123.947,58.311,4
-123.810,58.575,4
-123.742,58.667,4
-123.716,58.732,4
-123.346,59.472,4
-123.123,59.872,4
-122.851,60.400,4
-122.528,61.084,4
-122.340,61.484,4
-122.069,62.000,4
-121.742,62.800,4
-121.613,63.235,4
-121.451,63.635,4
-121.171,64.400,4
-120.927,65.200,4
-120.806,65.617,4
-120.644,66.017,4
-120.360,66.800,4
-120.118,67.633,4
-120.107,67.678,4
-120.085,67.707,4
-120.079,67.729,4
-120.000,68.000,4
-119.861,68.271,4
-119.850,68.293,4
-119.835,68.327,4
-119.624,68.770,4
-119.428,69.224,4
-119.413,69.268,4
-119.392,69.325,4
-119.244,69.726,4
-119.134,70.042,4
-119.122,70.076,4
-119.113,70.103,4
-119.106,70.121,4
-119.005,70.410,4
-119.000,70.423,4
-119.000,71.570,4
-119.000,76.633,4
-119.000,80.132,4
-119.080,80.040,4
-119.172,79.934,4
-119.341,79.606,4
-119.352,79.584,4
-119.358,79.573,4
-119.361,79.560,4
-119.622,78.800,4
-119.783,77.947,4
-119.794,77.875,4
-119.838,77.601,4
-119.889,77.279,4
-119.902,77.200,4
-119.975,76.744,4
-120.031,76.400,4
-120.061,76.215,4
-120.135,75.752,4
-120.156,75.623,4
-120.163,75.582,4
-120.289,74.800,4
-120.418,74.000,4
-120.547,73.200,4
-120.681,72.466,4
-120.684,72.456,4
-120.687,72.443,4
-120.790,72.004,4
-120.919,71.561,4
-120.922,71.553,4
-120.924,71.547,4
-120.925,71.543,4
-121.176,70.800,4
-121.463,70.036,4
-121.465,70.028,4
-121.469,70.020,4
-121.473,70.005,4
-121.612,69.660,4
-121.789,69.269,4
-121.797,69.254,4
-121.803,69.237,4
-122.221,68.365,4
-122.226,68.342,4
-122.241,68.283,4
-122.479,67.631,4
-122.497,67.599,4
-122.744,66.800,4
-123.053,65.961,4
-123.053,65.959,4
-123.054,65.956,4
-123.306,65.208,4
-123.307,65.206,4
-123.558,64.400,4
-123.868,63.559,4
-123.875,63.540,4
-124.113,62.872,4
-124.120,62.850,4
-124.121,62.837,4
-124.433,62.000,4
-124.710,61.332,4
-124.723,61.312,4
-124.743,61.272,4
-124.770,61.215,4
-124.883,60.965,4
-125.201,60.400,4
-125.204,60.394,4
-125.205,60.392,4
-125.208,60.388,4
-125.218,60.371,4
-125.521,59.860,4
-125.646,59.629,4
-125.679,59.561,4
-125.705,59.521,4
-125.719,59.494,4
-126.115,58.751,4
-126.138,58.707,4
-126.169,58.648,4
-126.352,58.299,4
-126.497,58.015,4
-126.520,57.969,4
-126.532,57.944,4
-126.541,57.924,4
-126.939,57.169,4
-126.953,57.142,4
-126.970,57.110,4
-127.167,56.737,4
-127.342,56.409,4
-127.355,56.381,4
-127.364,56.367,4
-127.370,56.354,4
-127.782,55.591,4
-127.783,55.590,4
-127.784,55.588,4
-127.999,55.204,4
-128.258,54.817,4
-128.259,54.815,4
-128.259,54.814,4
-128.260,54.813,4
-128.673,54.236,4
-128.987,53.836,4
-129.409,53.302,4
-129.439,53.264,4
-129.471,53.224,4
-129.534,53.143,4
-129.703,52.930,4
-129.940,52.629,4
-130.035,52.508,4
-130.065,52.471,4
-130.084,52.446,4
-130.142,52.372,4
-130.417,52.023,4
-130.735,51.613,4
-130.761,51.578,4
-130.770,51.567,4
-130.784,51.549,4
-130.830,51.491,4
-131.128,51.106,4
-131.327,50.847,4
-131.369,50.790,4
-131.391,50.762,4
-131.413,50.733,4
-131.835,50.184,4
-132.142,49.784,4
-132.563,49.238,4
-132.579,49.218,4
-132.591,49.202,4
-132.623,49.160,4
-132.851,48.866,4
-133.193,48.424,4
-133.202,48.412,4
-133.206,48.407,4
-133.209,48.404,4
-133.214,48.397,4
-133.561,47.954,4
-133.842,47.634,4
-133.910,47.556,4
-133.932,47.530,4
-133.963,47.498,4
-134.049,47.404,4
-134.314,47.114,4
-134.583,46.856,4
-134.685,46.758,4
-134.721,46.723,4
-134.757,46.689,4
-134.847,46.602,4
-135.130,46.334,4
-135.438,46.041,4
-135.514,45.969,4
-135.542,45.943,4
-135.564,45.922,4
-135.635,45.854,4
-135.951,45.554,4
-136.296,45.227,4
-136.340,45.185,4
-136.362,45.163,4
-136.382,45.145,4
-136.423,45.106,4
-136.772,44.774,4
-137.151,44.413,4
-137.172,44.392,4
-137.182,44.383,4
-137.192,44.373,4
-137.211,44.355,4
-137.590,43.992,4
-137.972,43.609,4
-137.984,43.597,4
-137.990,43.591,4
-137.996,43.585,4
-138.008,43.572,4
-138.385,43.185,4
-138.684,42.829,4
-138.729,42.774,4
-138.755,42.746,4
-138.785,42.707,4
-138.858,42.615,4
-139.120,42.285,4
-139.268,42.049,4
-139.313,41.977,4
-139.334,41.947,4
-139.347,41.920,4
-139.732,41.134,4
-139.766,41.065,4
-139.812,40.963,4
-139.937,40.682,4
-140.186,40.474,4
-140.279,40.393,4
-140.333,40.354,4
-141.200,40.024,4
-141.619,40.006,4
-142.019,39.864,4
-142.800,39.535,4
-143.296,39.271,4
-143.696,38.996,4
-144.297,38.596,4
-144.697,38.329,4
-145.200,38.003,4
-145.706,37.674,4
-146.106,37.368,4
-146.576,36.968,4
-146.976,36.558,4
-147.320,36.158,4
-147.735,35.554,4
-147.742,35.544,4
-147.750,35.532,4
-148.010,35.186,4
-148.354,35.040,4
-148.367,35.035,4
-148.376,35.032,4
-149.200,34.904,4
-150.000,34.884,4
-150.800,34.734,4
-151.427,34.505,4
-151.827,34.320,4
-152.400,34.058,4
-153.098,33.738,4
-153.498,33.552,4
-154.000,33.318,4
-154.684,32.966,4
-155.084,32.724,4
-155.548,32.324,4
-155.948,31.940,4
-156.396,31.505,4
-156.411,31.487,4
-156.430,31.467,4
-156.468,31.431,4
-156.890,31.157,4
-157.200,31.094,4
-157.366,31.109,4
-158.000,31.175,4
-158.550,31.257,4
-158.800,31.293,4
-159.368,31.265,4
-159.600,31.251,4
-159.923,31.198,4
-160.460,31.099,4
-160.468,31.098,4
-160.472,31.097,4
-161.200,30.948,4
-162.000,30.782,4
-162.845,30.604,4
-162.903,30.589,4
-163.039,30.555,4
-163.449,30.454,4
-163.600,30.412,4
-163.766,30.361,4
-164.199,30.179,4
-164.299,30.141,4
-164.349,30.121,4
-164.974,29.745,4
-165.374,29.397,4
-165.764,28.997,4
-166.074,28.500,4
-166.764,28.500,4
-166.800,28.500,4
-166.900,28.400,4
-167.000,28.300,4
-167.544,28.300,4
-167.801,28.300,4
-168.129,28.682,4
-168.529,28.986,4
-169.200,29.289,4
-170.000,29.411,4
-170.800,29.369,4
-171.600,29.273,4
-172.400,29.177,4
-173.200,29.090,4
-174.000,29.011,4
-174.770,28.939,4
-174.820,28.936,4
-175.100,28.919,4
-175.492,28.894,4
-175.600,28.889,4
-176.273,28.903,4
-176.400,28.906,4
-176.753,28.936,4
-177.164,28.971,4
-177.228,28.978,4
-178.000,29.056,4
-178.800,29.142,4
-179.600,29.228,4
-180.400,29.320,4
-181.200,29.360,4
-182.000,29.236,4
-182.667,28.960,4
-183.067,28.705,4
-183.466,28.305,4
-183.866,27.794,4
-184.066,27.500,4
-184.200,27.500,4
-184.600,27.900,4
-184.700,28.000,4
-185.000,28.300,4
-185.147,28.447,4
-185.200,28.500,4
-185.344,28.500,4
-185.391,28.500,4
-185.423,28.500,4
-185.424,28.500,4
-185.424,28.500,4
-185.446,28.530,4
-185.919,29.157,4
-185.962,29.210,4
-186.014,29.262,4
-186.719,29.858,4
-186.753,29.881,4
-186.772,29.893,4
-187.542,30.293,4
-187.584,30.308,4
-188.353,30.527,4
-188.420,30.544,4
-188.445,30.549,4
-189.200,30.706,4
-190.000,30.874,4
-190.762,31.040,4
-190.789,31.046,4
-190.883,31.067,4
-191.600,31.222,4
-192.292,31.310,4
-192.400,31.324,4
-193.071,31.296,4
-193.200,31.292,4
-193.579,31.225,4
-194.038,31.128,4
-194.061,31.122,4
-194.079,31.117,4
-194.082,31.117,4
-194.557,31.113,4
-194.957,31.348,4
-195.420,31.748,4
-195.820,32.186,4
-196.268,32.586,4
-196.668,32.889,4
-197.200,33.169,4
-197.852,33.480,4
-198.252,33.675,4
-198.800,33.899,4
-199.621,34.222,4
-199.674,34.245,4
-199.760,34.292,4
-200.247,34.507,4
-200.342,34.539,4
-201.200,34.873,4
-202.000,35.011,4
-202.800,35.027,4
-203.309,35.110,4
-203.709,35.503,4
-204.070,35.903,4
-204.470,36.375,4
-204.825,36.775,4
-205.225,37.132,4
-205.694,37.532,4
-206.094,37.808,4
-206.666,38.208,4
-207.066,38.496,4
-207.600,38.852,4
-208.070,39.155,4
-208.470,39.394,4
-209.200,39.756,4
-210.000,39.950,4
-210.022,39.956,4
-210.073,39.962,4
-210.820,40.087,4
-210.855,40.093,4
-211.395,40.515,4
-211.771,41.215,4
-211.780,41.234,4
-211.806,41.292,4
-212.172,41.973,4
-212.197,42.015,4
-212.626,42.607,4
-212.977,43.007,4
-213.377,43.427,4
-213.778,43.827,4
-214.178,44.212,4
-214.596,44.612,4
-214.996,44.995,4
-215.415,45.395,4
-215.815,45.777,4
-216.234,46.177,4
-216.634,46.558,4
-217.049,46.958,4
-217.449,47.360,4
-217.807,47.760,4
-218.207,48.244,4
-218.523,48.644,4
-218.956,49.194,4
-218.989,49.235,4
-219.469,49.847,4
-219.587,49.998,4
-219.594,50.007,4
-219.606,50.022,4
-220.186,50.762,4
-220.229,50.816,4
-220.665,51.372,4
-220.979,51.772,4
-221.429,52.345,4
-221.514,52.454,4
-221.949,53.009,4
-222.054,53.141,4
-222.117,53.223,4
-222.456,53.657,4
-222.712,53.983,4
-222.760,54.044,4
-222.838,54.148,4
-223.282,54.763,4
-223.344,54.857,4
-223.770,55.605,4
-223.775,55.614,4
-223.786,55.635,4
-224.181,56.393,4
-224.189,56.409,4
-224.467,56.940,4
-224.603,57.200,4
-224.607,57.208,4
-225.009,57.977,4
-225.014,57.987,4
-225.016,57.991,4
-225.433,58.779,4
-225.452,58.816,4
-225.819,59.516,4
-225.845,59.569,4
-225.857,59.591,4
-226.261,60.362,4
-226.293,60.427,4
-226.605,61.060,4
-226.640,61.152,4
-226.646,61.191,4
-227.020,62.000,4
-227.186,62.426,4
-227.418,62.826,4
-227.743,63.600,4
-227.908,64.287,4
-227.930,64.347,4
-227.951,64.375,4
-227.973,64.420,4
-228.035,64.644,4
-228.164,64.954,4
-228.196,65.059,4
-228.211,65.136,4
-228.563,66.000,4
-228.716,66.675,4
-228.736,66.741,4
-228.759,66.772,4
-228.784,66.825,4
-228.839,67.028,4
-228.959,67.318,4
-228.999,67.447,4
-229.016,67.533,4
-229.422,68.400,4
-229.585,68.849,4
-229.762,69.249,4
-230.069,70.000,4
-230.318,70.691,4
-230.342,70.760,4
-230.580,71.456,4
-230.619,71.574,4
-230.632,71.626,4
-230.837,72.400,4
-230.971,73.182,4
-230.985,73.255,4
-231.039,73.619,4
-231.096,74.000,4
-231.134,74.248,4
-231.218,74.800,4
-231.328,75.500,4
-231.350,75.639,4
-231.355,75.672,4
-231.473,76.400,4
-231.604,77.200,4
-231.737,78.000,4
-231.875,78.726,4
-231.877,78.734,4
-231.882,78.753,4
-232.176,79.598,4
-232.183,79.611,4
-232.498,80.108,4
-232.500,80.110,4
-232.500,80.097,4
-232.500,80.095,4
-232.500,80.091,4
-232.500,80.089,4
-232.500,80.087,4
-232.500,80.078,4
-232.500,80.055,4
-232.500,75.320,4
-232.500,73.721,4
-232.500,73.484,4
-232.500,73.323,4
-232.500,72.689,4
-232.500,72.482,4
-232.500,71.593,4
-232.500,70.351,4
-232.500,70.330,4
-232.382,70.000,4
-232.124,69.253,4
-232.118,69.234,4
-231.801,68.455,4
-231.789,68.426,4
-231.784,68.411,4
-231.428,67.600,4
-231.234,67.110,4
-231.102,66.710,4
-230.890,66.000,4
-230.614,65.200,4
-230.427,64.728,4
-230.299,64.328,4
-230.080,63.600,4
-229.799,62.800,4
-229.618,62.360,4
-229.438,61.960,4
-228.992,61.126,4
-228.989,61.118,4
-228.669,60.481,4
-228.664,60.473,4
-228.661,60.468,4
-228.605,60.346,4
-228.247,59.584,4
-228.233,59.543,4
-228.195,59.484,4
-227.869,58.866,4
-227.844,58.815,4
-227.416,57.976,4
-227.410,57.962,4
-227.393,57.931,4
-227.031,57.244,4
-227.019,57.219,4
-226.603,56.388,4
-226.601,56.380,4
-226.592,56.362,4
-226.223,55.608,4
-226.216,55.594,4
-225.808,54.796,4
-225.807,54.794,4
-225.805,54.791,4
-225.390,54.004,4
-225.388,54.001,4
-224.982,53.358,4
-224.676,52.958,4
-224.243,52.407,4
-224.210,52.365,4
-223.725,51.746,4
-223.612,51.603,4
-223.606,51.594,4
-223.595,51.580,4
-223.013,50.838,4
-222.971,50.784,4
-222.535,50.228,4
-222.221,49.828,4
-221.771,49.255,4
-221.686,49.146,4
-221.251,48.592,4
-221.147,48.459,4
-221.083,48.377,4
-220.736,47.936,4
-220.485,47.617,4
-220.438,47.558,4
-220.363,47.462,4
-219.879,46.850,4
-219.808,46.760,4
-219.361,46.213,4
-218.990,45.813,4
-218.590,45.419,4
-218.169,45.019,4
-217.769,44.639,4
-217.349,44.239,4
-216.949,43.858,4
-216.530,43.458,4
-216.130,43.076,4
-215.644,42.611,4
-215.527,42.499,4
-215.082,42.073,4
-214.901,41.900,4
-214.736,41.739,4
-214.289,41.263,4
-214.205,41.166,4
-213.988,40.863,4
-213.711,40.485,4
-213.649,40.355,4
-213.609,40.068,4
-213.509,39.600,4
-213.226,38.964,4
-213.219,38.948,4
-212.611,38.532,4
-212.211,38.247,4
-211.600,37.957,4
-210.800,38.029,4
-210.000,37.943,4
-209.927,37.928,4
-209.735,37.857,4
-209.258,37.559,4
-209.168,37.453,4
-208.659,37.155,4
-208.418,36.992,4
-208.356,36.952,4
-207.731,36.539,4
-207.650,36.485,4
-207.610,36.459,4
-207.058,36.097,4
-206.658,35.827,4
-206.198,35.427,4
-205.798,34.942,4
-205.504,34.542,4
-205.325,34.000,4
-205.021,33.478,4
-204.395,33.131,4
-204.349,33.106,4
-204.225,33.049,4
-203.600,32.771,4
-203.269,32.759,4
-202.897,32.870,4
-202.803,32.939,4
-202.776,32.960,4
-202.713,32.956,4
-202.000,33.086,4
-201.422,32.880,4
-201.022,32.701,4
-200.400,32.422,4
-199.679,32.095,4
-199.580,32.051,4
-199.009,31.799,4
-198.857,31.731,4
-198.800,31.705,4
-198.020,31.354,4
-197.988,31.339,4
-197.262,30.838,4
-197.212,30.799,4
-197.175,30.741,4
-196.678,29.931,4
-196.671,29.917,4
-196.285,29.452,4
-195.600,29.151,4
-194.898,28.884,4
-194.818,28.854,4
-194.728,28.854,4
-194.022,28.883,4
-193.970,28.912,4
-193.948,28.923,4
-193.922,28.929,4
-193.200,29.183,4
-192.400,29.192,4
-191.621,29.021,4
-191.562,29.009,4
-191.334,28.958,4
-190.800,28.842,4
-190.028,28.683,4
-189.965,28.670,4
-189.945,28.666,4
-189.200,28.514,4
-188.400,28.338,4
-187.811,28.121,4
-187.411,27.806,4
-187.055,27.406,4
-187.079,26.738,4
-187.080,26.735,4
-187.240,26.057,4
-187.240,26.054,4
-187.240,26.053,4
-187.245,25.471,4
-187.016,25.071,4
-186.616,24.640,4
-186.000,24.485,4
-185.283,24.670,4
-185.251,24.673,4
-185.227,24.683,4
-185.180,24.704,4
-184.512,24.691,4
-184.454,24.691,4
-184.384,24.656,4
-184.025,24.631,4
-183.551,24.584,4
-183.509,24.607,4
-183.437,24.635,4
-183.157,24.747,4
-182.995,25.026,4
-182.958,25.093,4
-182.939,25.135,4
-182.626,26.000,4
-182.474,26.497,4
-182.010,26.925,4
-181.995,26.944,4
-181.976,26.963,4
-181.938,26.997,4
-181.478,27.216,4
-181.200,27.236,4
-180.775,27.190,4
-180.400,27.150,4
-179.772,27.082,4
-179.560,27.059,4
-179.515,27.054,4
-178.800,26.977,4
-178.000,26.894,4
-177.200,26.820,4
-176.400,26.751,4
-175.600,26.733,4
-174.800,26.788,4
-174.000,26.863,4
-173.200,26.943,4
-172.364,27.040,4
-172.303,27.047,4
-172.075,27.077,4
-171.706,27.124,4
-171.600,27.137,4
-171.177,27.192,4
-170.800,27.241,4
-170.634,27.260,4
-170.197,27.291,4
-170.023,27.306,4
-169.973,27.310,4
-169.545,27.257,4
-169.147,26.800,4
-168.827,26.091,4
-168.808,26.058,4
-168.804,25.999,4
-168.662,25.308,4
-168.645,25.258,4
-168.203,24.643,4
-167.600,24.509,4
-166.818,24.662,4
-166.817,24.661,4
-166.016,24.627,4
-166.015,24.627,4
-165.138,24.569,4
-165.085,24.598,4
-164.986,24.634,4
-164.732,24.730,4
-164.579,24.982,4
-164.525,25.077,4
-164.503,25.129,4
-164.273,26.000,4
-164.491,26.800,4
-164.276,27.676,4
-164.274,27.682,4
-164.267,27.688,4
-163.995,28.003,4
-163.679,28.136,4
-163.673,28.140,4
-163.667,28.144,4
-162.800,28.419,4
-161.953,28.595,4
-161.892,28.608,4
-161.711,28.645,4
-161.322,28.726,4
-161.200,28.751,4
-160.916,28.810,4
-160.409,28.916,4
-160.375,28.923,4
-160.358,28.926,4
-159.600,29.079,4
-158.800,29.181,4
-157.998,28.979,4
-157.959,28.957,4
-157.875,28.943,4
-157.200,28.767,4
-156.934,28.804,4
-156.399,28.954,4
-156.392,28.957,4
-156.388,28.958,4
-156.385,28.959,4
-155.529,29.307,4
-155.478,29.342,4
-155.363,29.392,4
-155.102,29.519,4
-154.987,29.772,4
-154.948,29.877,4
-154.911,29.935,4
-154.582,30.604,4
-154.065,31.005,4
-154.031,31.028,4
-154.010,31.053,4
-153.978,31.086,4
-153.706,31.251,4
-153.367,31.409,4
-153.299,31.429,4
-153.248,31.440,4
-152.419,31.835,4
-152.408,31.840,4
-152.402,31.847,4
-152.396,31.852,4
-152.031,32.011,4
-151.642,32.192,4
-151.630,32.195,4
-151.617,32.197,4
-151.370,32.315,4
-150.774,32.584,4
-150.745,32.597,4
-150.711,32.612,4
-150.332,32.772,4
-150.001,32.906,4
-149.973,32.917,4
-149.958,32.924,4
-149.944,32.924,4
-149.285,32.926,4
-149.186,32.926,4
-149.181,32.926,4
-149.169,32.924,4
-148.400,32.740,4
-148.019,32.740,4
-147.624,32.858,4
-147.557,32.896,4
-147.522,32.915,4
-147.498,32.928,4
-146.767,33.335,4
-146.747,33.348,4
-146.715,33.365,4
-146.357,33.589,4
-146.226,33.926,4
-146.219,33.955,4
-146.211,33.974,4
-145.935,34.643,4
-145.842,34.860,4
-145.838,34.867,4
-145.836,34.872,4
-145.601,35.209,4
-145.241,35.516,4
-145.201,35.542,4
-145.180,35.559,4
-145.148,35.581,4
-145.074,35.640,4
-144.698,35.932,4
-144.456,36.098,4
-144.386,36.145,4
-144.358,36.164,4
-144.332,36.180,4
-143.983,36.417,4
-143.670,36.599,4
-143.620,36.628,4
-143.597,36.659,4
-143.560,36.699,4
-143.303,36.863,4
-142.802,37.191,4
-142.797,37.195,4
-142.793,37.197,4
-142.788,37.200,4
-142.773,37.211,4
-142.295,37.530,4
-142.057,37.676,4
-141.985,37.717,4
-141.954,37.739,4
-141.926,37.752,4
-141.200,38.072,4
-140.400,37.984,4
-139.553,38.076,4
-139.522,38.096,4
-139.484,38.122,4
-139.139,38.357,4
-138.836,38.569,4
-138.799,38.595,4
-138.784,38.606,4
-138.771,38.619,4
-138.195,39.037,4
-137.995,39.600,4
-137.796,40.406,4
-137.796,40.408,4
-137.795,40.410,4
-137.793,40.414,4
-137.594,40.782,4
-137.277,41.186,4
-137.249,41.220,4
-137.236,41.237,4
-137.217,41.258,4
-137.174,41.309,4
-136.866,41.670,4
-136.575,41.955,4
-136.489,42.038,4
-136.465,42.063,4
-136.436,42.091,4
-136.360,42.164,4
-136.057,42.455,4
-135.728,42.767,4
-135.668,42.825,4
-135.646,42.845,4
-135.629,42.862,4
-135.572,42.916,4
-135.236,43.235,4
-134.871,43.582,4
-134.841,43.610,4
-134.826,43.625,4
-134.812,43.638,4
-134.785,43.664,4
-134.415,44.015,4
-134.013,44.397,4
-134.007,44.402,4
-134.005,44.405,4
-134.002,44.407,4
-133.997,44.412,4
-133.594,44.794,4
-133.210,45.160,4
-133.192,45.176,4
-133.184,45.184,4
-133.175,45.193,4
-133.155,45.212,4
-132.773,45.574,4
-132.402,45.966,4
-132.390,45.979,4
-132.384,45.984,4
-132.379,45.990,4
-132.370,46.001,4
-132.006,46.408,4
-131.719,46.776,4
-131.671,46.839,4
-131.654,46.860,4
-131.629,46.893,4
-131.545,47.001,4
-131.296,47.324,4
-131.125,47.544,4
-131.066,47.620,4
-131.037,47.659,4
-131.007,47.697,4
-130.586,48.242,4
-130.279,48.642,4
-129.859,49.191,4
-129.851,49.202,4
-129.843,49.212,4
-129.829,49.232,4
-129.573,49.566,4
-129.242,49.992,4
-129.227,50.011,4
-129.219,50.021,4
-129.208,50.035,4
-129.182,50.069,4
-128.862,50.479,4
-128.643,50.757,4
-128.603,50.808,4
-128.587,50.828,4
-128.569,50.851,4
-128.146,51.385,4
-127.830,51.785,4
-127.409,52.306,4
-127.381,52.350,4
-127.350,52.381,4
,,
-128.000,30.500,5
-127.600,30.100,5
-127.500,30.000,5
-127.400,29.900,5
-127.000,29.500,5
-126.888,29.388,5
-126.943,29.200,5
-126.979,28.400,5
-126.720,27.600,5
-126.438,27.143,5
-126.031,26.709,5
-126.006,26.674,5
-125.971,26.625,5
-125.887,26.529,5
-125.681,26.302,5
-125.443,26.087,5
-125.330,25.990,5
-125.301,25.951,5
-125.272,25.903,5
-125.192,25.783,5
-124.816,25.421,5
-124.697,25.200,5
-124.632,25.078,5
-124.403,24.521,5
-124.375,24.452,5
-124.370,24.436,5
-124.364,24.426,5
-124.357,24.410,5
-124.053,23.802,5
-123.958,23.600,5
-123.892,23.474,5
-123.620,22.925,5
-123.587,22.864,5
-123.580,22.847,5
-123.574,22.837,5
-123.566,22.820,5
-123.274,22.273,5
-123.054,21.973,5
-122.964,21.887,5
-122.956,21.831,5
-122.927,21.791,5
-122.773,21.454,5
-122.655,21.254,5
-122.643,21.200,5
-122.640,21.129,5
-122.627,20.716,5
-122.598,20.408,5
-122.592,20.372,5
-122.667,19.600,5
-122.542,18.866,5
-122.372,18.466,5
-122.080,18.000,5
-121.798,17.502,5
-121.872,17.428,5
-121.899,17.401,5
-121.905,17.395,5
-122.000,17.300,5
-122.300,17.000,5
-122.300,16.400,5
-122.300,16.000,5
-122.500,15.800,5
-122.700,15.600,5
-123.000,15.300,5
-123.300,15.000,5
-123.400,14.900,5
-123.409,14.891,5
-123.818,14.482,5
-123.900,14.400,5
-121.672,14.400,5
-121.638,14.400,5
-121.294,14.400,5
-120.899,14.400,5
-119.691,14.400,5
-119.674,14.600,5
-119.656,14.800,5
-119.585,15.600,5
-119.514,16.400,5
-119.444,17.200,5
-119.573,18.000,5
-119.869,18.474,5
-120.328,18.874,5
-120.594,19.600,5
-120.266,20.356,5
-119.958,20.756,5
-119.938,21.200,5
-119.980,21.659,5
-120.334,22.043,5
-120.346,22.075,5
-120.367,22.133,5
-120.485,22.470,5
-120.616,22.736,5
-120.626,22.800,5
-120.761,23.215,5
-120.974,23.617,5
-121.056,23.685,5
-121.071,23.726,5
-121.094,23.769,5
-121.246,24.160,5
-121.355,24.349,5
-121.362,24.400,5
-121.546,24.806,5
-121.748,25.181,5
-121.855,25.271,5
-121.881,25.319,5
-121.913,25.377,5
-122.179,26.014,5
-122.210,26.070,5
-122.330,26.530,5
-122.642,26.930,5
-123.042,27.398,5
-123.600,27.601,5
-124.249,27.804,5
-124.649,28.139,5
-125.001,28.539,5
-125.001,29.075,5
-124.678,29.475,5
-124.511,30.000,5
-124.633,30.684,5
-124.869,31.084,5
-125.188,31.600,5
-125.519,32.128,5
-125.772,32.528,5
-126.172,33.162,5
-126.485,33.562,5
-126.885,33.688,5
-127.430,33.688,5
-127.830,33.535,5
-128.400,33.318,5
-129.200,33.013,5
-129.678,32.830,5
-130.078,32.677,5
-130.800,32.402,5
-131.527,32.125,5
-131.927,31.972,5
-132.400,31.792,5
-133.200,31.487,5
-133.777,31.267,5
-134.177,31.116,5
-134.800,30.880,5
-135.622,30.570,5
-135.667,30.552,5
-135.750,30.520,5
-136.296,30.314,5
-136.368,30.287,5
-137.200,29.973,5
-137.896,29.711,5
-138.296,29.561,5
-138.800,29.372,5
-139.600,29.071,5
-140.161,28.861,5
-140.521,28.400,5
-140.558,27.600,5
-140.242,26.800,5
-140.043,26.286,5
-139.891,25.886,5
-139.630,25.200,5
-139.339,24.434,5
-139.187,24.034,5
-139.022,23.600,5
-138.718,22.800,5
-138.483,22.182,5
-138.331,21.782,5
-138.109,21.200,5
-137.779,20.463,5
-137.553,20.063,5
-137.153,19.670,5
-136.725,19.270,5
-136.325,18.897,5
-135.900,18.497,5
-135.500,18.098,5
-135.108,17.698,5
-134.708,17.249,5
-134.357,16.849,5
-133.957,16.416,5
-133.585,16.016,5
-133.162,15.571,5
-133.126,15.533,5
-133.005,15.405,5
-132.608,14.987,5
-132.494,14.868,5
-132.463,14.835,5
-132.050,14.400,5
-130.833,14.400,5
-128.900,14.400,5
-128.961,14.461,5
-129.000,14.500,5
-129.363,14.500,5
-129.432,14.564,5
-129.821,14.964,5
-130.221,15.386,5
-130.605,15.786,5
-131.005,16.205,5
-131.385,16.605,5
-131.785,17.026,5
-132.163,17.426,5
-132.563,17.857,5
-132.929,18.257,5
-133.329,18.697,5
-133.697,19.097,5
-134.097,19.509,5
-134.493,19.909,5
-134.893,20.293,5
-135.314,20.693,5
-135.714,21.128,5
-136.047,21.528,5
-136.260,22.000,5
-136.578,22.800,5
-136.765,23.292,5
-136.917,23.692,5
-137.186,24.400,5
-137.469,25.144,5
-137.621,25.544,5
-137.726,25.774,5
-137.579,25.922,5
-137.500,26.000,5
-137.500,26.200,5
-137.500,27.000,5
-137.100,27.400,5
-137.000,27.500,5
-136.900,27.600,5
