X_mm,Z_mm,path_index
-222.000,107.847,0
-222.000,107.899,0
-222.000,107.958,0
-222.000,108.023,0
-222.000,108.092,0
-222.000,108.165,0
-222.000,108.239,0
-222.000,108.313,0
-222.000,108.387,0
-222.000,108.458,0
-222.000,110.349,0
-222.000,110.385,0
-222.000,110.429,0
-222.000,110.481,0
-222.000,110.539,0
-222.000,110.602,0
-222.000,110.669,0
-222.000,110.739,0
-222.000,110.811,0
-222.000,110.883,0
-222.000,110.953,0
-222.000,111.021,0
-222.000,111.085,0
-222.000,111.144,0
-222.000,111.197,0
-222.000,111.243,0
-222.000,111.281,0
-222.000,111.311,0
-222.000,111.333,0
-222.000,111.345,0
-222.000,111.349,0
-222.000,112.990,0
-232.958,112.990,0
-233.010,112.990,0
-233.153,112.990,0
-233.206,112.990,0
-233.349,112.990,0
-233.404,112.990,0
-233.552,112.990,0
-233.612,112.990,0
-233.761,112.990,0
-233.822,112.990,0
-233.974,112.990,0
-234.036,112.990,0
-234.149,112.990,0
-234.145,113.057,0
-234.134,113.200,0
-234.108,113.600,0
-234.095,114.000,0
-234.083,114.400,0
-234.081,114.800,0
-234.080,115.200,0
-234.082,115.600,0
-234.086,116.000,0
-234.088,116.400,0
-234.090,116.800,0
-234.091,117.200,0
-234.085,117.600,0
-234.078,118.000,0
-234.018,118.400,0
-233.955,118.800,0
-233.841,119.173,0
-233.723,119.556,0
-233.653,119.756,0
-233.585,119.956,0
-233.506,120.183,0
-233.432,120.400,0
-233.294,120.800,0
-233.157,121.200,0
-233.036,121.553,0
-232.910,121.923,0
-232.842,122.123,0
-232.774,122.323,0
-232.690,122.570,0
-232.612,122.800,0
-232.476,123.200,0
-232.340,123.600,0
-232.224,123.939,0
-232.102,124.291,0
-232.033,124.491,0
-231.962,124.691,0
-231.864,124.952,0
-231.769,125.200,0
-231.611,125.600,0
-231.453,126.000,0
-231.351,126.251,0
-231.246,126.514,0
-231.164,126.714,0
-231.085,126.914,0
-230.944,127.263,0
-230.813,127.600,0
-230.674,127.950,0
-230.515,128.369,0
-230.431,128.583,0
-230.373,128.730,0
-230.302,128.913,0
-230.209,129.165,0
-230.043,129.592,0
-229.890,130.000,0
-229.788,130.265,0
-229.668,130.571,0
-229.590,130.771,0
-229.508,130.971,0
-229.363,131.306,0
-229.230,131.600,0
-229.083,131.908,0
-228.922,132.244,0
-228.819,132.444,0
-228.718,132.644,0
-228.551,132.936,0
-228.405,133.200,0
-228.254,133.454,0
-228.087,133.747,0
-227.965,133.947,0
-227.846,134.147,0
-227.646,134.463,0
-227.427,134.810,0
-227.303,134.999,0
-227.188,135.182,0
-227.145,135.241,0
-226.902,135.570,0
-226.734,135.794,0
-226.494,136.125,0
-226.339,136.325,0
-226.188,136.525,0
-225.988,136.783,0
-225.788,137.041,0
-225.632,137.241,0
-225.477,137.441,0
-225.277,137.698,0
-225.052,137.983,0
-224.896,138.184,0
-224.763,138.353,0
-224.654,138.491,0
-224.402,138.801,0
-224.173,139.085,0
-224.040,139.244,0
-223.894,139.404,0
-223.697,139.609,0
-223.467,139.863,0
-223.268,140.065,0
-223.064,140.265,0
-222.851,140.465,0
-222.651,140.662,0
-222.451,140.849,0
-222.249,141.049,0
-222.036,141.249,0
-221.836,141.446,0
-221.636,141.633,0
-221.416,141.808,0
-221.200,141.967,0
-220.963,142.149,0
-220.695,142.334,0
-220.495,142.462,0
-220.295,142.580,0
-219.910,142.787,0
-219.570,142.962,0
-219.278,143.095,0
-219.122,143.167,0
-218.959,143.235,0
-218.754,143.323,0
-218.332,143.496,0
-218.000,143.640,0
-217.713,143.762,0
-217.392,143.906,0
-217.192,143.995,0
-216.992,144.086,0
-216.679,144.230,0
-216.400,144.359,0
-216.096,144.508,0
-215.752,144.672,0
-215.552,144.784,0
-215.352,144.884,0
-215.041,145.074,0
-214.765,145.219,0
-214.486,145.376,0
-214.237,145.509,0
-214.090,145.604,0
-213.873,145.724,0
-213.454,145.980,0
-213.195,146.130,0
-212.821,146.343,0
-212.762,146.377,0
-212.562,146.502,0
-212.376,146.615,0
-212.030,146.819,0
-211.676,147.039,0
-211.469,147.161,0
-211.302,147.260,0
-211.117,147.364,0
-210.830,147.534,0
-210.546,147.686,0
-210.168,147.890,0
-209.968,147.981,0
-209.768,148.075,0
-209.441,148.218,0
-209.200,148.324,0
-208.865,148.468,0
-208.427,148.654,0
-208.240,148.733,0
-208.040,148.817,0
-207.974,148.841,0
-207.595,148.964,0
-207.220,149.078,0
-206.800,149.196,0
-206.405,149.288,0
-205.993,149.381,0
-205.574,149.470,0
-205.309,149.526,0
-205.153,149.560,0
-204.883,149.617,0
-204.809,149.634,0
-204.364,149.741,0
-203.992,149.833,0
-203.600,149.931,0
-203.201,150.033,0
-202.782,150.140,0
-202.393,150.240,0
-202.104,150.314,0
-201.954,150.353,0
-201.688,150.421,0
-201.602,150.444,0
-201.170,150.560,0
-200.796,150.669,0
-200.400,150.772,0
-200.013,150.888,0
-199.631,150.986,0
-199.163,151.117,0
-199.032,151.150,0
-198.807,151.213,0
-198.598,151.263,0
-198.443,151.305,0
-198.000,151.419,0
-197.702,151.497,0
-197.224,151.620,0
-196.648,151.767,0
-196.400,151.829,0
-195.965,151.940,0
-195.877,151.962,0
-195.626,152.031,0
-195.433,152.079,0
-195.260,152.125,0
-194.800,152.246,0
-194.500,152.325,0
-194.043,152.446,0
-193.400,152.615,0
-193.200,152.668,0
-192.785,152.776,0
-192.750,152.786,0
-192.459,152.858,0
-192.294,152.900,0
-192.078,152.954,0
-191.565,153.082,0
-191.189,153.174,0
-190.811,153.267,0
-190.229,153.403,0
-190.000,153.458,0
-189.550,153.554,0
-189.475,153.570,0
-189.222,153.616,0
-189.015,153.655,0
-188.882,153.678,0
-188.400,153.762,0
-188.141,153.807,0
-187.582,153.904,0
-187.181,153.978,0
-186.788,154.058,0
-186.273,154.176,0
-186.000,154.242,0
-185.586,154.348,0
-185.500,154.371,0
-185.240,154.446,0
-185.074,154.492,0
-184.830,154.555,0
-184.394,154.666,0
-183.987,154.746,0
-183.600,154.827,0
-183.223,154.894,0
-182.817,154.970,0
-182.370,155.065,0
-182.131,155.121,0
-181.963,155.163,0
-181.707,155.227,0
-181.611,155.252,0
-181.167,155.368,0
-180.790,155.451,0
-180.400,155.536,0
-180.000,155.598,0
-179.600,155.662,0
-179.222,155.714,0
-178.806,155.777,0
-178.213,155.880,0
-178.000,155.920,0
-177.599,155.998,0
-177.594,155.999,0
-177.278,156.068,0
-177.150,156.095,0
-176.830,156.156,0
-176.403,156.226,0
-175.980,156.269,0
-175.600,156.298,0
-175.200,156.307,0
-174.800,156.313,0
-174.400,156.318,0
-174.000,156.322,0
-173.600,156.339,0
-173.200,156.355,0
-172.800,156.385,0
-172.400,156.413,0
-172.000,156.441,0
-171.600,156.463,0
-171.200,156.475,0
-170.800,156.479,0
-170.400,156.481,0
-170.000,156.479,0
-169.600,156.483,0
-169.200,156.485,0
-168.811,156.492,0
-168.375,156.499,0
-167.998,156.504,0
-167.600,156.511,0
-167.268,156.506,0
-166.832,156.505,0
-166.400,156.479,0
-166.000,156.461,0
-165.600,156.426,0
-165.200,156.393,0
-164.800,156.356,0
-164.400,156.319,0
-164.000,156.282,0
-163.616,156.246,0
-163.194,156.206,0
-162.800,156.168,0
-162.488,156.135,0
-162.000,156.084,0
-161.794,156.059,0
-161.463,156.023,0
-161.277,156.000,0
-160.995,155.966,0
-160.693,155.919,0
-160.400,155.882,0
-160.032,155.812,0
-159.613,155.745,0
-159.200,155.646,0
-158.800,155.560,0
-158.400,155.450,0
-158.023,155.350,0
-157.699,155.266,0
-157.536,155.214,0
-157.476,155.200,0
-157.112,155.111,0
-156.882,155.071,0
-156.401,154.962,0
-156.000,154.898,0
-155.600,154.827,0
-155.200,154.764,0
-154.779,154.695,0
-154.351,154.611,0
-154.000,154.538,0
-153.757,154.476,0
-153.526,154.421,0
-153.455,154.400,0
-153.100,154.294,0
-152.880,154.232,0
-152.407,154.092,0
-152.000,153.986,0
-151.610,153.877,0
-151.118,153.765,0
-150.871,153.700,0
-150.416,153.600,0
-150.408,153.598,0
-150.146,153.547,0
-150.000,153.515,0
-149.565,153.423,0
-149.164,153.337,0
-148.800,153.255,0
-148.392,153.159,0
-147.971,153.054,0
-147.600,152.959,0
-147.359,152.894,0
-147.109,152.827,0
-147.009,152.800,0
-146.667,152.708,0
-146.425,152.642,0
-145.973,152.520,0
-145.600,152.419,0
-145.211,152.314,0
-144.724,152.182,0
-144.480,152.116,0
-144.055,152.000,0
-144.027,151.992,0
-143.787,151.930,0
-143.600,151.881,0
-143.211,151.781,0
-142.798,151.675,0
-142.400,151.571,0
-142.015,151.473,0
-141.554,151.353,0
-141.319,151.292,0
-140.961,151.199,0
-140.879,151.179,0
-140.635,151.121,0
-140.400,151.065,0
-140.036,150.977,0
-139.614,150.878,0
-139.200,150.777,0
-138.789,150.685,0
-138.368,150.586,0
-138.000,150.512,0
-137.785,150.459,0
-137.530,150.415,0
-137.476,150.402,0
-137.110,150.312,0
-136.908,150.258,0
-136.426,150.148,0
-136.000,150.040,0
-135.600,149.943,0
-135.200,149.841,0
-134.817,149.744,0
-134.496,149.662,0
-134.318,149.617,0
-134.252,149.600,0
-133.914,149.513,0
-133.716,149.462,0
-133.233,149.338,0
-132.800,149.226,0
-132.400,149.121,0
-132.000,149.019,0
-131.629,148.922,0
-131.355,148.853,0
-131.180,148.805,0
-131.166,148.802,0
-130.746,148.697,0
-130.479,148.610,0
-130.000,148.474,0
-129.600,148.315,0
-129.192,148.165,0
-128.979,148.073,0
-128.798,148.001,0
-128.795,147.999,0
-128.409,147.819,0
-128.017,147.615,0
-127.597,147.402,0
-127.251,147.209,0
-127.217,147.190,0
-127.044,147.076,0
-126.823,146.938,0
-126.469,146.710,0
-126.190,146.533,0
-125.990,146.407,0
-125.790,146.283,0
-125.521,146.124,0
-125.200,145.939,0
-124.925,145.782,0
-124.697,145.656,0
-124.497,145.549,0
-124.297,145.449,0
-123.972,145.285,0
-123.600,145.108,0
-123.324,144.974,0
-123.072,144.859,0
-122.872,144.766,0
-122.672,144.675,0
-122.348,144.526,0
-122.000,144.368,0
-121.689,144.225,0
-121.398,144.093,0
-121.198,144.000,0
,,
-90.319,45.263,1
-90.096,45.063,1
-89.991,44.973,1
-89.956,44.944,1
-89.958,44.942,1
-89.989,44.911,1
-90.120,44.780,1
-90.241,44.659,1
-90.301,44.599,1
-90.400,44.500,1
-90.500,44.400,1
-90.900,44.000,1
-90.900,43.954,1
-90.900,43.942,1
-90.900,43.934,1
-90.900,43.772,1
-91.279,43.636,1
-91.589,43.571,1
-91.980,43.232,1
-92.005,43.208,1
-92.098,43.010,1
-92.203,42.816,1
-92.426,42.424,1
-92.617,42.054,1
-92.729,41.854,1
-92.828,41.654,1
-92.940,41.430,1
-93.051,41.200,1
-93.237,40.812,1
-93.422,40.420,1
-93.516,40.220,1
-93.609,40.020,1
-93.711,39.808,1
-93.809,39.600,1
-93.999,39.200,1
-94.189,38.800,1
-94.287,38.590,1
-94.389,38.376,1
-94.483,38.176,1
-94.576,37.976,1
-94.759,37.586,1
-94.939,37.200,1
-95.049,36.964,1
-95.163,36.721,1
-95.257,36.521,1
-95.351,36.321,1
-95.521,35.957,1
-95.689,35.600,1
-95.812,35.338,1
-95.938,35.068,1
-96.032,34.868,1
-96.126,34.668,1
-96.284,34.330,1
-96.439,34.000,1
-96.574,33.711,1
-96.713,33.415,1
-96.807,33.215,1
-96.901,33.015,1
-97.047,32.704,1
-97.189,32.400,1
-97.337,32.084,1
-97.488,31.761,1
-97.582,31.561,1
-97.676,31.361,1
-97.809,31.077,1
-97.939,30.800,1
-98.100,30.458,1
-98.263,30.110,1
-98.357,29.910,1
-98.452,29.710,1
-98.572,29.452,1
-98.689,29.200,1
-98.862,28.830,1
-99.038,28.450,1
-99.131,28.250,1
-99.223,28.050,1
-99.331,27.819,1
-99.432,27.600,1
-99.618,27.204,1
-99.824,26.759,1
-99.908,26.581,1
-100.000,26.400,1
-100.001,26.398,1
-100.163,26.031,1
-100.331,25.675,1
-100.549,25.200,1
-100.653,24.975,1
-100.767,24.707,1
-100.846,24.507,1
-100.915,24.307,1
-101.048,23.933,1
-101.130,23.600,1
-101.214,23.200,1
-101.244,22.800,1
-101.240,22.792,1
-101.203,22.697,1
-101.303,22.597,1
-101.400,22.500,1
-101.500,22.400,1
-101.900,22.000,1
-102.300,21.600,1
-102.400,21.500,1
-103.200,21.500,1
-103.400,21.500,1
-103.500,21.400,1
-103.900,21.000,1
-103.925,20.975,1
-103.970,20.930,1
-103.978,20.922,1
-104.000,20.920,1
-104.400,20.883,1
-104.719,20.854,1
-105.052,20.823,1
-105.252,20.805,1
-105.452,20.786,1
-105.733,20.756,1
-106.000,20.727,1
-106.400,20.670,1
-106.800,20.613,1
-107.200,20.534,1
-107.600,20.454,1
-108.000,20.360,1
-108.400,20.267,1
-108.776,20.176,1
-109.161,20.085,1
-109.361,20.037,1
-109.561,19.991,1
-109.786,19.944,1
-110.000,19.912,1
-110.400,19.853,1
-110.800,19.814,1
-111.200,19.788,1
-111.600,19.770,1
-112.000,19.751,1
-112.400,19.731,1
-112.800,19.697,1
-113.200,19.661,1
-113.600,19.586,1
-114.000,19.512,1
-114.292,19.419,1
-114.630,19.306,1
-114.830,19.210,1
-115.030,19.115,1
-115.395,18.862,1
-115.632,18.692,1
-115.987,18.415,1
-116.003,18.403,1
-116.135,18.223,1
-116.273,18.032,1
-116.505,17.658,1
-116.695,17.333,1
-116.775,17.133,1
-116.849,16.933,1
-116.898,16.675,1
-116.944,16.400,1
-116.977,16.000,1
-116.998,15.600,1
-117.004,15.200,1
-117.007,14.800,1
-117.007,14.400,1
-117.007,14.000,1
-117.007,13.600,1
-117.008,13.200,1
-117.008,12.800,1
-117.008,12.400,1
-117.008,12.000,1
-117.008,11.600,1
-117.008,11.200,1
-117.008,10.800,1
-117.008,10.400,1
-117.008,10.000,1
-117.009,9.600,1
-117.009,9.200,1
-117.009,8.800,1
-117.009,8.400,1
-117.009,8.239,1
-117.009,8.056,1
-117.009,8.000,1
-117.010,7.890,1
-117.266,7.634,1
-117.317,7.583,1
-117.400,7.500,1
-117.440,7.460,1
-117.600,7.300,1
-117.600,7.109,1
-117.600,4.436,1
-117.600,4.421,1
-117.600,4.405,1
-117.600,4.378,1
-117.600,4.348,1
-117.600,4.321,1
-117.600,4.290,1
-117.600,4.259,1
-117.600,4.222,1
-117.600,3.710,1
-117.600,3.568,1
-117.600,3.261,1
-117.600,3.252,1
-117.600,2.584,1
-117.502,2.587,1
-117.495,2.587,1
-117.492,2.587,1
-117.487,2.587,1
-117.478,2.588,1
-117.467,2.588,1
-117.454,2.588,1
-117.443,2.589,1
-117.435,2.589,1
-117.419,2.589,1
-117.393,2.590,1
-117.360,2.591,1
-117.317,2.592,1
-117.288,2.593,1
-117.247,2.594,1
-117.200,2.596,1
-116.800,2.607,1
-116.400,2.618,1
-116.000,2.670,1
-115.600,2.725,1
-115.349,2.889,1
-115.105,3.010,1
-115.054,3.328,1
-115.009,3.600,1
-115.009,4.000,1
-115.009,4.400,1
-115.009,4.800,1
-115.009,5.200,1
-115.009,5.600,1
-115.009,6.000,1
-115.009,6.400,1
-115.009,6.800,1
-115.009,7.200,1
-115.009,7.600,1
-115.008,8.000,1
-115.008,8.400,1
-115.008,8.800,1
-115.008,9.200,1
-115.008,9.600,1
-115.007,10.000,1
-115.007,10.400,1
-115.007,10.800,1
-115.007,11.200,1
-115.007,11.600,1
-115.007,12.000,1
-115.007,12.400,1
-115.007,12.800,1
-115.007,13.200,1
-115.006,13.600,1
-115.006,14.000,1
-115.006,14.400,1
-115.006,14.800,1
-115.006,15.200,1
-115.006,15.600,1
-114.989,16.000,1
-114.944,16.400,1
-114.795,16.737,1
-114.641,17.048,1
-114.270,17.271,1
-113.975,17.447,1
-113.630,17.564,1
-113.541,17.591,1
-113.330,17.623,1
-113.140,17.652,1
-112.704,17.700,1
-112.400,17.724,1
-112.000,17.740,1
-111.600,17.756,1
-111.200,17.772,1
-110.800,17.789,1
-110.400,17.816,1
-110.000,17.864,1
-109.600,17.930,1
-109.200,18.017,1
-108.800,18.113,1
-108.400,18.210,1
-108.104,18.281,1
-107.806,18.353,1
-107.606,18.401,1
-107.406,18.450,1
-107.102,18.520,1
-106.800,18.590,1
-106.400,18.657,1
-106.000,18.723,1
-105.600,18.763,1
-105.200,18.802,1
-104.800,18.839,1
-104.400,18.875,1
-104.000,18.912,1
-103.600,18.948,1
-103.200,18.985,1
-102.800,19.021,1
-102.400,19.058,1
-102.000,19.094,1
-101.617,19.129,1
-101.226,19.165,1
-101.026,19.184,1
-100.826,19.202,1
-100.609,19.223,1
-100.400,19.245,1
-100.000,19.285,1
-99.600,19.325,1
-99.215,19.505,1
-98.849,19.683,1
-98.829,20.042,1
-98.867,20.431,1
-98.971,20.796,1
-99.099,21.200,1
-99.054,21.482,1
-99.017,22.000,1
-99.063,22.362,1
-99.114,22.657,1
-99.187,22.955,1
-99.223,23.111,1
-99.223,23.189,1
-99.216,23.237,1
-99.125,23.418,1
-99.044,23.605,1
-98.888,24.040,1
-98.725,24.400,1
-98.601,24.671,1
-98.470,24.950,1
-98.376,25.150,1
-98.283,25.350,1
-98.129,25.679,1
-97.978,26.000,1
-97.839,26.298,1
-97.695,26.604,1
-97.602,26.804,1
-97.508,27.004,1
-97.367,27.306,1
-97.229,27.600,1
-97.076,27.928,1
-96.921,28.261,1
-96.829,28.461,1
-96.735,28.661,1
-96.607,28.932,1
-96.481,29.200,1
-96.314,29.552,1
-96.146,29.911,1
-96.052,30.111,1
-95.958,30.311,1
-95.842,30.559,1
-95.730,30.800,1
-95.552,31.179,1
-95.371,31.565,1
-95.277,31.765,1
-95.184,31.965,1
-95.080,32.186,1
-94.980,32.400,1
-94.792,32.800,1
-94.605,33.200,1
-94.509,33.405,1
-94.409,33.618,1
-94.315,33.818,1
-94.221,34.018,1
-94.036,34.413,1
-93.855,34.800,1
-93.746,35.032,1
-93.634,35.272,1
-93.540,35.472,1
-93.446,35.672,1
-93.274,36.039,1
-93.105,36.400,1
-92.983,36.659,1
-92.858,36.925,1
-92.765,37.125,1
-92.670,37.325,1
-92.510,37.666,1
-92.354,38.000,1
-92.220,38.285,1
-92.083,38.578,1
-91.988,38.778,1
-91.889,38.978,1
-91.741,39.293,1
-91.596,39.600,1
-91.452,39.915,1
-91.307,40.240,1
-91.211,40.440,1
-91.118,40.640,1
-90.973,40.925,1
-90.797,41.200,1
-90.641,41.535,1
-90.478,41.806,1
-90.397,42.006,1
-90.210,42.207,1
-90.000,42.416,1
-89.871,42.607,1
-89.562,42.603,1
-89.257,42.603,1
-88.858,42.310,1
-88.824,42.267,1
-88.896,42.017,1
-88.789,41.762,1
-88.791,41.727,1
-88.791,41.554,1
-88.800,41.510,1
-88.907,41.105,1
-88.983,40.875,1
-89.090,40.398,1
-89.185,40.000,1
-89.251,39.600,1
-89.338,39.200,1
-89.416,38.839,1
-89.506,38.447,1
-89.556,38.229,1
-89.600,38.037,1
-89.654,37.802,1
-89.706,37.579,1
-89.799,37.169,1
-89.884,36.800,1
-89.976,36.400,1
-90.065,36.000,1
-90.153,35.606,1
-90.206,35.196,1
-90.300,34.800,1
-90.269,34.577,1
-90.386,34.245,1
-90.402,33.853,1
-90.405,33.722,1
-90.405,33.599,1
-90.405,33.592,1
-90.109,33.420,1
-90.000,33.306,1
-89.667,33.102,1
-89.410,32.932,1
-89.172,32.801,1
-88.966,32.689,1
-88.663,32.566,1
-88.400,32.455,1
-88.038,32.295,1
-87.739,32.178,1
-87.410,31.998,1
-87.294,31.933,1
-87.022,31.933,1
-86.968,31.939,1
-86.824,32.016,1
-86.653,32.344,1
-86.412,32.428,1
-86.329,32.555,1
-86.296,32.657,1
-86.270,33.200,1
-86.255,33.381,1
-86.148,33.996,1
-86.098,34.381,1
-85.932,34.800,1
-85.826,35.084,1
-85.685,35.378,1
-85.590,35.578,1
-85.494,35.778,1
-85.343,36.093,1
-85.196,36.400,1
-85.051,36.702,1
-84.902,37.012,1
-84.806,37.212,1
-84.710,37.412,1
-84.567,37.709,1
-84.427,38.000,1
-84.274,38.319,1
-84.117,38.644,1
-84.021,38.844,1
-83.925,39.044,1
-83.790,39.326,1
-83.658,39.600,1
-83.497,39.935,1
-83.333,40.276,1
-83.237,40.476,1
-83.141,40.676,1
-83.012,40.942,1
-82.886,41.200,1
-82.718,41.546,1
-82.546,41.897,1
-82.447,42.097,1
-82.348,42.297,1
-82.148,42.517,1
-81.948,42.733,1
-81.658,42.933,1
-81.373,43.133,1
-81.252,43.368,1
-81.097,43.600,1
-81.216,43.858,1
-81.325,44.133,1
-81.646,44.287,1
-82.000,44.458,1
-82.295,44.599,1
-82.556,44.725,1
-82.756,44.821,1
-82.956,44.918,1
-83.261,45.065,1
-83.600,45.228,1
-84.030,45.385,1
-84.378,45.518,1
-84.650,45.588,1
-84.749,45.612,1
-84.788,45.612,1
-84.827,45.612,1
-84.992,45.535,1
-85.192,45.442,1
-85.627,45.239,1
-86.000,45.065,1
-86.228,44.958,1
-86.483,44.839,1
-86.683,44.746,1
-86.883,44.652,1
-87.255,44.496,1
-87.600,44.368,1
-87.986,44.448,1
-88.343,44.515,1
-88.539,44.871,1
-88.747,45.236,1
-88.659,45.654,1
-88.620,45.963,1
-88.423,46.381,1
-88.227,46.800,1
-88.125,47.017,1
-88.020,47.242,1
-87.926,47.442,1
-87.832,47.642,1
-87.652,48.025,1
-87.476,48.400,1
-87.362,48.644,1
-87.244,48.895,1
-87.151,49.095,1
-87.057,49.295,1
-86.890,49.651,1
-86.727,50.000,1
-86.600,50.271,1
-86.470,50.549,1
-86.362,50.749,1
-86.261,50.949,1
-86.061,51.207,1
-85.861,51.470,1
-85.488,51.686,1
-85.228,51.876,1
-84.907,51.990,1
-84.847,52.016,1
-84.677,52.106,1
-84.427,52.192,1
-84.000,52.223,1
-83.600,52.205,1
-83.260,52.316,1
-82.923,52.424,1
-82.792,52.811,1
-82.666,53.200,1
-82.686,53.600,1
-82.707,54.000,1
-82.749,54.793,1
-82.749,54.800,1
-82.749,54.802,1
-82.758,54.966,1
-82.770,55.200,1
-82.791,55.600,1
-82.812,56.000,1
-82.840,56.550,1
-82.848,56.696,1
-82.870,57.109,1
-82.884,57.385,1
-82.908,57.851,1
-82.957,58.787,1
-82.976,59.137,1
-83.034,60.261,1
-83.045,60.474,1
-83.063,60.800,1
-83.083,61.200,1
-83.089,61.301,1
-83.104,61.589,1
-83.104,61.600,1
-83.116,61.830,1
-83.125,62.000,1
-83.130,62.088,1
-89.582,62.088,1
-100.000,62.088,1
-100.000,61.654,1
-100.000,61.533,1
-100.000,59.945,1
-100.000,58.901,1
-100.000,57.851,1
-100.000,55.303,1
-100.000,55.122,1
-100.000,55.034,1
-100.000,54.802,1
-92.997,54.802,1
-84.900,54.802,1
-84.900,54.350,1
-84.900,54.000,1
-85.002,53.898,1
-85.054,53.846,1
-85.084,53.833,1
-85.200,53.783,1
-85.566,53.764,1
-85.874,53.742,1
-86.074,53.635,1
-86.274,53.538,1
-86.508,53.362,1
-86.835,53.138,1
-87.063,52.953,1
-87.228,52.827,1
-87.332,52.701,1
-87.553,52.435,1
-87.732,52.204,1
-87.957,51.926,1
-88.067,51.726,1
-88.180,51.526,1
-88.369,51.153,1
-88.553,50.800,1
-88.659,50.576,1
-88.773,50.343,1
-88.867,50.143,1
-88.961,49.943,1
-89.138,49.567,1
-89.313,49.200,1
-89.430,48.949,1
-89.551,48.696,1
-89.645,48.496,1
-89.737,48.296,1
-89.901,47.946,1
-90.060,47.600,1
-90.190,47.315,1
-90.324,47.019,1
-90.407,46.818,1
-90.488,46.619,1
-90.565,46.303,1
-90.618,46.000,1
-90.571,45.718,1
-90.530,45.463,1
-90.319,45.263,1
,,
-223.137,4.800,2
-223.137,4.400,2
-223.107,4.000,2
-222.950,3.565,2
-222.754,3.287,2
-222.631,3.123,2
-222.553,3.108,2
-222.500,3.098,2
-222.500,3.200,2
-222.500,3.474,2
-222.500,3.752,2
-222.500,3.907,2
-222.500,4.008,2
-222.500,4.155,2
-222.500,4.248,2
-222.500,4.405,2
-222.500,4.477,2
-222.500,4.841,2
-222.500,4.887,2
-222.500,5.043,2
-222.500,5.108,2
-222.500,5.219,2
-222.500,5.299,2
-222.500,5.410,2
-222.500,5.482,2
-222.500,5.838,2
-222.500,5.984,2
-222.500,6.032,2
-222.500,6.062,2
-222.500,6.112,2
-222.500,6.138,2
-222.500,6.160,2
-222.500,6.170,2
-222.500,6.191,2
-222.500,6.207,2
-222.500,6.227,2
-222.500,6.231,2
-222.500,6.250,2
-222.500,6.251,2
-222.500,6.256,2
-222.500,6.262,2
-222.500,6.270,2
-222.500,6.279,2
-222.500,6.288,2
-222.500,6.306,2
-222.500,6.318,2
-222.500,6.377,2
-222.500,6.396,2
-222.500,6.406,2
-222.500,6.425,2
-222.500,6.435,2
-222.500,6.453,2
-222.500,6.463,2
-222.500,6.481,2
-222.500,6.490,2
-222.500,6.507,2
-222.500,6.516,2
-222.500,6.532,2
-222.500,6.541,2
-222.500,6.557,2
-222.500,6.565,2
-222.500,6.580,2
-222.500,6.589,2
-222.500,6.603,2
-222.500,6.611,2
-222.500,6.625,2
-222.500,6.633,2
-222.500,6.646,2
-222.500,6.654,2
-222.500,6.666,2
-222.500,6.674,2
-222.500,6.686,2
-222.500,6.693,2
-222.500,6.705,2
-222.500,6.712,2
-222.500,6.723,2
-222.500,6.730,2
-222.500,6.740,2
-222.500,6.747,2
-222.500,6.757,2
-222.500,6.764,2
-222.500,6.773,2
-222.500,6.780,2
-222.500,6.789,2
-222.500,6.795,2
-222.500,9.000,2
-221.190,9.000,2
-221.139,9.000,2
-221.139,9.103,2
-221.139,9.119,2
-221.139,9.142,2
-221.139,9.176,2
-221.139,9.200,2
-221.139,9.600,2
-221.139,10.000,2
-221.139,10.400,2
-221.139,10.800,2
-221.139,11.200,2
-221.139,11.600,2
-221.140,12.000,2
-221.140,12.400,2
-221.140,12.800,2
-221.140,13.200,2
-221.140,13.600,2
-221.140,14.000,2
-221.140,14.400,2
-221.140,14.800,2
-221.146,15.200,2
-221.151,15.600,2
-221.207,16.000,2
-221.261,16.400,2
-221.370,16.714,2
-221.480,17.046,2
-221.588,17.246,2
-221.685,17.446,2
-221.885,17.706,2
-222.112,18.008,2
-222.292,18.209,2
-222.430,18.372,2
-222.534,18.451,2
-222.795,18.649,2
-223.138,18.850,2
-223.487,19.073,2
-223.687,19.161,2
-223.887,19.246,2
-224.117,19.298,2
-224.400,19.371,2
-224.800,19.428,2
-225.200,19.485,2
-225.600,19.514,2
-226.000,19.540,2
-226.400,19.578,2
-226.800,19.602,2
-227.200,19.677,2
-227.600,19.736,2
-227.987,19.828,2
-228.365,19.912,2
-228.565,19.960,2
-228.765,20.008,2
-228.978,20.060,2
-229.200,20.113,2
-229.600,20.209,2
-230.000,20.304,2
-230.400,20.394,2
-230.800,20.484,2
-231.200,20.557,2
-231.600,20.631,2
-232.000,20.685,2
-232.400,20.740,2
-232.659,20.768,2
-232.883,20.793,2
-233.083,20.809,2
-233.283,20.824,2
-233.624,20.854,2
-233.766,20.866,2
-233.857,20.957,2
-233.900,21.000,2
-234.000,21.100,2
-234.400,21.500,2
-235.200,21.500,2
-235.400,21.500,2
-235.800,21.900,2
-235.900,22.000,2
-236.000,22.100,2
-236.400,22.500,2
-236.554,22.654,2
-236.612,22.712,2
-236.610,22.744,2
-236.607,22.800,2
-236.689,23.049,2
-236.764,23.291,2
-236.846,23.491,2
-236.926,23.691,2
-237.084,24.043,2
-237.238,24.400,2
-237.375,24.690,2
-237.512,24.988,2
